ward_name,Corporation,ac,year,NDVI_mean,NDBI_mean,LST_mean
72 - Kaveripura,West,Govindraj Nagar,2024,0.15387376261214747,0.09966723482460112,40.30593090010969
45 - Shakthi Ganapathi Nagara,West,Mahalakshmi Layout,2024,0.18893032026970866,0.031015247943070656,36.93395648674809
78 - Anubhava Nagara,West,Govindraj Nagar,2024,0.20692195070366984,0.01849069509332533,37.26974379509517
4 - Nyayanga Badavane,North,Yelahanka,2024,0.26667526568422173,0.006184826691777212,36.16359055249078
8 - Singapura,North,Byatarayanapura,2024,0.25887640207609636,0.025533886337056957,36.394201211047005
84 - Hosahalli,West,Vijayanagar,2024,0.2296450953321821,0.017625791327901687,36.6451231189
1 - Raja Kempegowda Ward,North,Yelahanka,2024,0.28728801420510874,0.04144241096455857,37.027210037547874
94 - Deepanjali Nagara,West,Vijayanagar,2024,0.2070093070816414,0.06568612136593391,39.49719588461511
38 - Doddakammanahalli,South,Bangalore South,2024,0.2724866219313486,0.058548702658810535,37.932777355328135
10 - Vidyaranyapura,North,Byatarayanapura,2024,0.2408921454596533,0.010330259991753396,35.478276739403945
29 - Chowdeshwari Nagar,West,Rajarajeshwarinagar,2024,0.17047338194684405,0.0743101020464336,39.40620005278746
15 - Indiranagar,Central,C.V. Raman Nagar,2024,0.34712815915567535,-0.011213982834576877,35.593770811466534
13 - Devasandra,East,K.R. Pura,2024,0.2998853937461656,0.038017820953401595,36.91173646880772
18 - Kempapura,North,Byatarayanapura,2024,0.21478552125903067,0.030701363733214613,37.10357073963864
66 - Singasandra,South,Bommanahalli,2024,0.18676421869371065,0.08606909479002457,38.50504822644892
43 - Varalakshmi Nagar,North,Pulakeshinagar,2024,0.36756201680870454,-0.0017016308749988988,36.76489141861464
16 - Sarakki,South,Jayanagar,2024,0.18667083093005785,0.04125009061862326,36.1475726710012
15 - Shakambarinagara,South,Jayanagar,2024,0.30073299429215056,-0.016071266107074347,35.838829666488174
19 - Jeevan Bhimanagar,Central,C.V. Raman Nagar,2024,0.3323424218293324,-0.014956890060889206,35.406442667084306
20 - Sampigehalli,North,Byatarayanapura,2024,0.223007229305347,0.07973346537535758,38.226488171340606
3 - Kumaraswamy Layout,South,Padmanabanagar,2024,0.2282753035450686,0.0373596248887335,37.18029567948444
65 - Abbigere,North,Dasarahalli,2024,0.21355262062862324,0.08490785229229082,38.91691689579632
67 - Bandepalya,South,Bommanahalli,2024,0.1619582147235438,0.07596744530482073,38.74302956861789
18 - G.M Palya,Central,C.V. Raman Nagar,2024,0.17858218651452054,0.05743154412734521,36.59361281029138
68 - Mangammana Palya,South,Bommanahalli,2024,0.1159804195856352,0.08166769394735715,37.657681415694555
12 - Thindlu,North,Byatarayanapura,2024,0.3096458161176357,0.043345455122418955,37.26623066052041
75 - Marenahalli West,West,Govindraj Nagar,2024,0.15840397165362127,0.04806678115385666,37.40585282228354
21 - Konena Agrahara,Central,C.V. Raman Nagar,2024,0.3106766561732564,0.0037926704629594548,35.59890474498889
6 - Shivapura,West,Dasarahalli,2024,0.22002119930752398,0.06366004463908168,39.90741179873402
58 - Chickpete,Central,Gandhinagara,2024,0.0898472947210368,0.10988388981142612,37.80484830022554
16 - New Thippasandra,Central,C.V. Raman Nagar,2024,0.29538997207373163,4.323659938234638E-4,35.911776057737704
42 - Raja Mayura Varma Ward,West,Mahalakshmi Layout,2024,0.15068132823644687,0.05084187423575794,36.70832710649774
44 - Shankar Mutt,West,Mahalakshmi Layout,2024,0.1835573495833854,0.04293589752576359,36.881238582537264
36 - Bharath Aikya Ward,East,Mahadevapura,2024,0.22654864768630947,0.04444110279947287,36.800320787403926
51 - Old Guddadahalli,Central,Chamrajapet,2024,0.09376933115215312,0.11335258932854177,38.69776047857925
43 - Dodda Nekkundi,East,Mahadevapura,2024,0.24785956440969692,0.02999239688873418,35.999395879034836
9 - Bhattarahalli,East,K.R. Pura,2024,0.17912963638395593,0.07585145057340913,37.70406387174315
3 - Vasanth Nagar,Central,Shivajinagar,2024,0.2922581989339122,-0.01197772292412906,35.27635578260107
36 - Nalwadi Krishnaraja Wadiyar Ward,West,Mahalakshmi Layout,2024,0.21696003398247757,0.05262427589637593,37.91684655068804
37 - Dr. Puneeth Rajkumar Ward,West,Mahalakshmi Layout,2024,0.2522784243163856,0.014780982458798591,37.294356616214664
2 - Jayamahal,Central,Shivajinagar,2024,0.3197486088889209,-0.015385614053434147,35.49969791187816
28 - Neelasandra,Central,Shanthinagar,2024,0.10440097973552703,0.10917849405642573,38.24989884553505
35 - Vishwapriya Nagara,South,Bangalore South,2024,0.19394045330364787,0.06770017164457982,38.92879689732382
69 - Hosapalya,South,Bommanahalli,2024,0.16841743953964225,0.08881926785372267,38.2125717963636
59 - Nehru Nagar,Central,Gandhinagara,2024,0.23338934212953233,0.03516345290049364,37.469002951464425
26 - Jagadish Nagar,East,K.R. Pura,2024,0.33359399387384725,-0.004065791667305019,36.41555817657945
53 - Rayapuram,Central,Chamrajapet,2024,0.14830061713556164,0.07437048344215828,37.98051041502778
33 - Naganathapura,South,Bangalore South,2024,0.21132616878505134,0.05946459948381314,37.858575770964144
85 - Adi Chunchanagiri Ward,West,Vijayanagar,2024,0.1946464299854541,0.035885971968763516,37.405644751915304
52 - Padarayanapura,Central,Chamrajapet,2024,0.1029647114673495,0.11544716995749263,39.09708465160216
53 - Malleshwaram,West,Malleshwaram,2024,0.3302171303772268,-0.012277484157316967,35.83936837057316
26 - Ejipura,South,B.T.M Layout,2024,0.135293401446181,0.0803007910984926,37.09017394951953
11 - Old Baiyappanahalli,Central,C.V. Raman Nagar,2024,0.25157433461037465,0.04566360049566355,37.08988707416555
12 - Chikka Devasandra,East,K.R. Pura,2024,0.16850063150256173,0.06437898761759678,37.38554040909083
11 - Jayanagar East,South,Jayanagar,2024,0.17524022111467913,0.038882815497220745,36.989953181979345
12 - Kasturi Nagar,Central,C.V. Raman Nagar,2024,0.3125064461877505,0.03988512021894695,36.10293663235646
26 - Vannarpet,Central,Shanthinagar,2024,0.2297224372931601,0.0383913332410764,36.97251844772827
49 - Kasturbha Nagar,Central,Chamrajapet,2024,0.18284998039651015,0.05913276206793439,37.91144536970841
44 - Ashwath Nagar,East,Mahadevapura,2024,0.29654011859645385,0.019768128512512695,36.387728656821466
3 - Chellakere,East,K.R. Pura,2024,0.1940315518330721,0.05749375846337974,37.30754128641573
48 - Azad Nagar,Central,Chamrajapet,2024,0.21569481584715852,0.034345335701947206,37.15641468816043
72 - HSR Layout,South,Bommanahalli,2024,0.20196410360568473,0.01301268313766613,36.27733507975774
62 - Swatantra Palya Ward,Central,Gandhinagara,2024,0.16403673759250803,0.0734193433003712,38.448096029723054
34 - Chikkathoguru,South,Bangalore South,2024,0.2225330033711708,0.09160368396299273,39.584744165147264
61 - Kodi Chikkanahalli,South,Bommanahalli,2024,0.171286943494566,0.055660700948647474,37.15300111875126
30 - Jakkasandra,South,B.T.M Layout,2024,0.17483483465311475,0.04354639625609681,36.75464312015934
38 - Kanakanapalya,Central,Chickpet,2024,0.30813890337336525,-0.011606991332479324,35.81217552536851
67 - Shettihalli,North,Dasarahalli,2024,0.3354049163917518,0.026299483489699172,37.212181858030505
7 - Attur,North,Yelahanka,2024,0.1911122827129999,0.07420171974973662,37.51857218237767
62 - Rama Mandira,West,Rajajinagar,2024,0.22775259068275977,0.00965070357140356,36.3699641819048
67 - Basaveshwara Nagara,West,Rajajinagar,2024,0.24647992475788946,6.452159344568067E-4,36.35852145802026
56 - Gopalpura,Central,Gandhinagara,2024,0.283712367915877,0.011761204678642828,37.22534884197301
57 - Cottonpete,Central,Gandhinagara,2024,0.15654760498512463,0.07595677775120102,38.71634847886981
54 - Binnypete,Central,Gandhinagara,2024,0.17330665467431405,0.06426189431426485,37.81841362836515
39 - Jai Maruthi Nagar,West,Mahalakshmi Layout,2024,0.2829051556837677,-0.008153216968448567,36.33604716353979
60 - Bilekahalli,South,Bommanahalli,2024,0.15510456617905546,-0.060585155071014724,34.566378554746315
47 - IPD Salappa Ward,Central,Chamrajapet,2024,0.3131124375866938,0.002916181127147121,37.45547962870129
64 - Hongasandra,South,Bommanahalli,2024,0.11704215041556,0.09131765524737423,38.58117368512027
50 - JJR Nagara,Central,Chamrajapet,2024,0.2010851890592291,0.06729734376743529,38.454640919995754
63 - Bommanahalli,South,Bommanahalli,2024,0.12266372537558912,0.08153074701317033,38.117779093937145
61 - HMT Ward,North,Rajarajeshwarinagar,2024,0.34514753720882013,0.0018851725933765398,36.38752011421457
14 - J.P Nagar,South,Jayanagar,2024,0.23585382932761043,0.01529575471955455,36.648371661553696
30 - Belathur,East,Mahadevapura,2024,0.21347702567209156,0.08749917410721329,37.64528368902171
46 - Kamalanagara,West,Mahalakshmi Layout,2024,0.14361473658958618,0.06646092396685911,38.05563512322082
47 - Vrishabhavathi Nagar,West,Mahalakshmi Layout,2024,0.10472265147296704,0.0990749535745906,39.02766382696169
98 - Ashoka Nagara,West,Basavanagudi,2024,0.1877107322783808,0.03631529000273113,37.00056571338415
51 - Manorayanapalya,North,Hebbal,2024,0.1324656523031163,0.07102267849981578,36.249560912656406
48 - Panathur,East,Mahadevapura,2024,0.20580578087436566,0.08627528632767667,38.02742879877148
49 - Jaya Chamarajendra Nagara,North,Hebbal,2024,0.2322717680507808,0.03786885600446467,36.40173796008756
6 - Kalkere,East,K.R. Pura,2024,0.1758499082170944,0.08836271754943122,38.45872756483594
8 - Hegganahalli,West,Dasarahalli,2024,0.17209129236367718,0.07730869299701477,39.069618498446275
50 - Sadashiva Nagara,West,Malleshwaram,2024,0.4217918038093573,-0.06355994116783853,33.9757227886281
61 - Da.Ra. Bendre Ward,West,Rajajinagar,2024,0.22183430706642696,0.03529565353910975,37.815048058479555
7 - K Chennasandra,East,K.R. Pura,2024,0.16206839631078726,0.07663813199164164,37.829615335385675
17 - Vijinapura,East,K.R. Pura,2024,0.12579812870284543,0.08268834093440115,37.5193542618884
24 - Vignananagara,East,K.R. Pura,2024,0.25679865796778445,0.05955461404864705,36.977290752120226
19 - Thanisandra,North,Byatarayanapura,2024,0.16712439482028368,0.09138597399038378,38.7458219278278
17 - Jakkur,North,Byatarayanapura,2024,0.24779939738170914,-0.005274058981209739,37.06932690751173
24 - A Adugodi,South,B.T.M Layout,2024,0.30321084883120625,-0.0030870011579554844,36.727615010070274
9 - Kuvempunagara,North,Byatarayanapura,2024,0.40697005782313944,-0.01857286694351114,35.45316787697119
11 - Doddabommasandra,North,Byatarayanapura,2024,0.3368487172092948,-0.052628598299188124,35.28121217155244
53 - R.T Nagar,North,Hebbal,2024,0.15769712336560648,0.06233084929940827,36.44747807018046
